Date,Min Temp,Max Temp,Humidity,Precipitation
20-03-2021,24.8,36.2,51,0
14-03-2021,20.4,32.2,61,0
27-03-2021,25,35.8,50,0
04-04-2021,24.7,36.2,60,2.8
17-04-2021,25.7,33.6,66,2.8
23-04-2021,25.4,36.2,61,0.5
03-05-2021,23.2,34.6,65,19.3
17-05-2021,29,37,73,0
19-03-2021,24.2,35.8,50,0
28-03-2021,25.6,35,63,3.5
29-03-2021,26.4,36.2,70,0.5
03-04-2021,27,36,67,1.5
05-04-2021,23.8,34.2,67,0
25-04-2021,28,39.4,58,0
01-05-2021,26.4,35.6,54,1.5
09-05-2021,24,35,81,17
21-05-2021,29.4,36.2,69,0
06-07-2021,28.8,33.6,83,5.5
22-05-2021,29.4,35.8,70,4
25-05-2021,26.6,30.4,88,11
11-06-2021,26.9,32.2,82,19
16-06-2021,25.6,27.6,93,56
21-06-2021,25.4,31.2,88,9.3
19-07-2021,27.2,34.4,82,12.8
20-07-2021,27.8,30.6,85,20
28-05-2021,28.1,33.2,81,1.5
16-07-2021,28.8,34.4,76,3.3
19-05-2021,25.2,36.6,74,3.5
30-05-2021,28.8,34.8,80,6
02-06-2021,26.8,33,77,11.3
06-06-2021,27.8,37.6,74,13.5
09-06-2021,26.4,32.6,79,19
17-06-2021,24.4,26.1,96,66.5
20-05-2021,29,36,72,0
27-05-2021,26.4,29,91,26
15-06-2021,26.4,29,93,27
19-06-2021,24.8,26.8,95,47.5
04-07-2021,26.6,31,90,13.3
07-07-2021,25.8,33.8,87,38.8
11-07-2021,28.8,32.8,80,1.3
17-07-2021,29,34.4,78,3.8
18-07-2021,29.4,35.8,75,0
26-05-2021,26,30,87,12.8
29-05-2021,28,33.4,80,0.5
07-06-2021,25.4,36.6,79,29.5
12-06-2021,26.6,31.8,84,2.5
14-06-2021,28,30,89,8.8
24-06-2021,26.6,33.8,79,9
28-06-2021,28,33.2,81,2.5
30-06-2021,26.4,33.2,82,40.5
01-07-2021,25,31.2,91,121.3
09-07-2021,27.4,32.8,82,1.3
10-07-2021,28.4,32.8,82,7
13-07-2021,27.9,33,83,4.8
01-06-2021,27.3,35.4,80,0.8
04-06-2021,29.4,36.6,75,0
10-06-2021,28,32,79,11.8
18-06-2021,24.2,28.8,92,35.8
20-06-2021,25.4,29.4,93,26.3
29-06-2021,29,33,81,4
15-07-2021,27.8,33.8,76,1.5
22-07-2021,28.4,33.2,81,2.8
23-05-2021,29.6,36.4,70,3
24-05-2021,25.8,32.6,88,16.5
13-06-2021,27.8,33.4,83,22.5
22-06-2021,25.4,29,90,15.5
25-06-2021,28.6,33.8,77,2.8
27-06-2021,27.6,31.6,86,4.8
03-07-2021,27.4,31.8,87,11.8
21-07-2021,28.2,32.6,82,12.8
23-07-2021,27.4,29.2,92,11.5
31-05-2021,25.4,29.9,88,30.8
03-06-2021,28.4,35,75,3
08-06-2021,26.5,34.8,77,10.3
23-06-2021,26.4,31.4,87,12.3
26-06-2021,28.6,32,83,1
02-07-2021,25.1,32.8,86,21.5
08-07-2021,27,30.4,92,8
12-07-2021,28.5,32.4,81,10.3
14-07-2021,27.6,32.4,79,3.5
25-07-2021,27,32.8,87,10.5
27-07-2021,27.6,31,88,21
24-07-2021,26.4,29.2,94,35.5
02-08-2021,28.8,32.6,81,5.8
07-08-2021,27.8,30.4,89,14.3
19-08-2021,26.6,29,93,10.8
02-09-2021,28,33.4,81,4.8
10-09-2021,26.6,34,80,11.5
12-09-2021,27.2,31.6,83,7.8
13-09-2021,26.8,28.8,89,22
17-09-2021,26.4,32.6,91,18.3
27-09-2021,26.6,31.2,87,8
31-07-2021,26.6,30.4,86,3
21-08-2021,26.8,31,90,5.8
22-08-2021,27.4,34,80,0
28-08-2021,27,32.4,87,2.8
01-09-2021,27.2,34.2,79,2
08-09-2021,25.8,31.4,86,15.8
15-09-2021,25.2,30.4,92,54.5
26-07-2021,28,33.2,87,16.8
29-07-2021,26.4,27.4,97,138.3
18-08-2021,25.8,29.8,90,9.8
05-09-2021,27.8,34.6,78,2.3
11-09-2021,27.4,30.6,87,14.3
26-09-2021,27,31.8,91,14.5
03-08-2021,26.2,31,88,18
30-07-2021,26.2,29.8,91,30.3
25-08-2021,27.6,33.4,82,17
11-08-2021,29.2,33.2,82,8.8
15-08-2021,28.2,33.6,82,4
17-08-2021,28.2,30,89,21
24-08-2021,28.2,34,79,3.5
26-08-2021,26,33.2,89,57
18-09-2021,26.8,29.8,96,29
01-08-2021,27.4,33.6,79,0.8
05-08-2021,27.2,32.8,89,5
06-08-2021,27.4,33.2,86,24.5
08-08-2021,26.2,30.6,91,29.3
13-08-2021,27.8,32.6,88,15.8
14-08-2021,28.4,34.2,86,9.3
14-09-2021,25.2,27.4,95,83.3
16-09-2021,27,32,88,10.8
20-09-2021,25.1,27.5,98,73.3
22-09-2021,26,28,95,42
21-09-2021,24.8,28.8,93,23.5
25-09-2021,27.5,31.2,89,4.8
16-08-2021,28.8,31.4,83,9
28-07-2021,26.8,31.2,93,32.8
20-08-2021,25.8,27.8,93,18.3
23-08-2021,28.4,34.8,80,4
27-08-2021,26.4,30.6,93,14.5
30-08-2021,27.6,30.6,85,8.3
31-08-2021,28,32,84,5.3
04-09-2021,27.6,32.8,83,6.3
06-09-2021,27.8,32.2,84,9.3
09-09-2021,26.8,32.8,84,12.3
09-08-2021,27.8,33.2,87,7
10-08-2021,28.8,34.6,84,14.5
12-08-2021,28.6,30.6,92,27.8
29-08-2021,27.4,29.6,90,5.8
07-09-2021,25.8,28.8,93,26.3
19-09-2021,26,31.4,89,23.5
23-09-2021,26.4,31.6,94,5.5
24-09-2021,26.2,32.8,88,2.5
07-10-2021,27.6,34,84,2.8
21-10-2021,25.2,31,84,0
01-10-2021,26.8,33,84,0
28-10-2021,25.4,29.8,84,3.3
03-11-2021,22,30,67,0
04-11-2021,21.2,29.6,72,0
09-11-2021,19.4,29.4,71,0
11-11-2021,21.8,30.4,71,7.3
26-11-2021,20.2,28,68,0
01-12-2021,18.4,28.6,69,0
22-10-2021,25.3,32,81,0
24-10-2021,24.6,30.8,86,4.3
31-10-2021,22.6,31,69,0
08-11-2021,18.6,29.4,68,0
16-11-2021,21,27.8,77,0
21-11-2021,22.2,29.6,74,0
02-10-2021,27,33.4,83,0
10-10-2021,27.2,33.4,84,1.3
13-10-2021,27.8,32.8,85,8.3
16-10-2021,25.1,32.6,84,17.8
23-10-2021,23.8,31.6,80,0
29-10-2021,24.4,31.2,78,0
27-11-2021,18.8,27.2,69,0
29-09-2021,24.6,26.6,96,61.5
11-10-2021,27.2,34,78,0
05-10-2021,28,33.8,84,22.8
14-10-2021,26.6,32.8,86,11
26-10-2021,24.4,31.8,82,0
27-10-2021,25,30.4,84,0
01-11-2021,21.6,30.2,70,0
20-11-2021,20.2,30.4,73,0
04-10-2021,27,33.2,83,6
08-10-2021,27.4,33.6,84,0
12-10-2021,27.2,33.2,79,3
17-10-2021,25.2,28.4,91,33.8
07-11-2021,19,29.2,67,0
13-11-2021,23,26.2,79,13.8
14-11-2021,22.6,25.4,80,21.8
15-11-2021,21,23.6,87,7.3
30-11-2021,18.8,27.6,69,0
28-09-2021,25.7,28.6,90,21.8
30-09-2021,26,32.2,89,17
06-10-2021,27.2,33.2,83,6.8
25-10-2021,24,31.8,86,0
30-10-2021,23.2,31.4,71,0
12-11-2021,22.8,29.6,72,0
19-11-2021,19.6,29.6,71,0
24-11-2021,21.8,29.6,62,0
25-11-2021,20,29.4,66,0
09-10-2021,27.5,32.4,89,0
15-10-2021,25,34.8,84,29
18-10-2021,25.2,27,96,57
19-10-2021,25.2,26.6,97,49
20-10-2021,26.1,29.2,94,12.3
05-11-2021,20,29.2,69,0
06-11-2021,19.4,28.4,68,0
10-11-2021,20,30,72,0
17-11-2021,19.2,28.4,72,0
18-11-2021,18.8,29.4,69,0
22-11-2021,21.6,30.4,76,0
23-11-2021,23.3,30.2,75,0.5
28-11-2021,18.2,27.4,72,0
29-11-2021,17.8,27.6,69,0
03-12-2021,18.6,28.2,73,2.8
18-12-2021,14.2,24.4,74,0
10-12-2021,19.4,26,79,0.5
21-12-2021,12.6,22,70,0
10-01-2022,17.4,26.6,76,0
11-01-2022,18.8,27,77,4
19-01-2022,14.6,22.2,74,0
30-01-2022,12.6,22.6,65,0
10-02-2022,18.6,23.2,85,0
25-02-2022,19.8,23.6,79,19.3
28-02-2022,21,30.4,70,0
01-03-2022,20.8,30.2,62,0
04-03-2022,21.8,31.2,58,0
11-03-2022,21.6,32,57,0
23-03-2022,26.4,34.4,73,0.5
07-04-2022,26.8,33.6,75,0
15-04-2022,28.4,37,71,0
02-05-2022,22.8,33.4,76,13
24-05-2022,28,34.4,74,1.5
04-06-2022,29.4,33.8,79,0
05-06-2022,29.4,34.6,75,0
13-06-2022,29.6,34.4,76,0
18-06-2022,25.8,30.2,87,26.5
13-12-2021,15.8,24.2,70,0
14-12-2021,15.2,24.6,73,0
15-12-2021,15,23.8,72,0
26-12-2021,16,25.6,78,0
04-01-2022,13.8,22.2,73,0
08-01-2022,15.8,26.5,66,0
14-01-2022,18.1,20.8,80,16.8
24-01-2022,17,21,86,3.5
25-01-2022,16.4,25,81,0
09-02-2022,17,26.2,78,0
03-03-2022,20.6,30.8,65,0
07-03-2022,20.8,30.8,58,0
12-03-2022,21.6,32.4,57,0
18-03-2022,25,35,61,0
19-03-2022,24.6,34.8,52,0
27-03-2022,25.4,33.6,70,0
30-03-2022,27.4,33.4,77,0
06-04-2022,27,32.4,73,0
09-04-2022,27,33.6,75,0
25-04-2022,28.8,38.4,70,0.5
29-04-2022,29,35.4,71,0
04-05-2022,25,32.6,73,3.5
16-05-2022,28.4,33.8,73,1
20-05-2022,28.8,35.2,75,0.8
06-06-2022,29.6,34.4,75,0
08-06-2022,29,34.2,74,0.3
16-06-2022,29.4,33.4,77,2.5
11-12-2021,19.2,26.8,80,0.5
06-12-2021,21.2,22.2,97,18.8
21-01-2022,14.8,24.6,76,0
23-01-2022,17.5,22.4,85,8
02-02-2022,18.2,27.6,69,0
21-02-2022,18.6,27.8,64,0
24-02-2022,21.4,29.2,77,0
09-03-2022,20.8,32.2,54,0
02-04-2022,27.9,32,74,0
20-04-2022,28.6,33.8,73,0
03-05-2022,26.4,29.2,74,7.5
05-05-2022,25.8,35,72,15
09-05-2022,25.4,31.4,83,20.5
18-05-2022,29.2,34.2,74,0
01-06-2022,27.8,32.8,79,4.3
12-06-2022,28.4,34,79,0
12-12-2021,17.6,24.8,71,0
23-12-2021,14.2,23,74,0
17-01-2022,13.8,22.2,73,0
22-01-2022,18.2,23.4,85,0.5
13-02-2022,14.6,24.4,63,0
15-02-2022,14.6,25.6,61,0
06-03-2022,22,31.8,55,0
13-03-2022,21.8,32.4,54,0
16-03-2022,25.4,35.6,49,0
21-03-2022,25.6,34.6,69,0
29-03-2022,27.2,35,71,0
03-04-2022,27.4,33.4,76,0
17-04-2022,28,35,72,0
06-05-2022,25.6,35.8,62,5.3
08-05-2022,28,34.4,69,0
13-05-2022,25.2,33.8,77,19
15-05-2022,28.2,33.8,76,1.5
28-05-2022,25.8,37.2,69,4.3
29-05-2022,25.9,34,77,5.8
11-06-2022,27.8,31.4,83,2.8
14-06-2022,28.6,34.8,76,23.5
05-12-2021,20.6,21.4,95,26.8
08-12-2021,19.6,26.4,86,0
20-12-2021,12.8,21.4,53,0
22-12-2021,14,23.2,72,0
24-12-2021,14.2,24.4,76,0
02-01-2022,14.4,21.8,80,0
12-01-2022,18,21.2,88,3.3
28-01-2022,14.2,20.4,62,0
29-01-2022,13.2,21.2,66,0
11-02-2022,17,24,77,0
12-02-2022,14.8,24.2,58,0
18-02-2022,17,26.6,61,0
19-02-2022,16.2,27.8,59,0
20-02-2022,18.2,26.2,80,9.3
31-03-2022,27.6,32.8,76,0
05-04-2022,27,32,73,0
28-04-2022,29,36.2,73,0
07-05-2022,27.6,35,66,0
22-05-2022,26.1,31,73,1.8
02-06-2022,27,34.2,77,10.8
04-12-2021,20.4,22.1,86,43
09-12-2021,20,25.6,86,12.5
30-12-2021,17.1,22.2,84,4.8
06-01-2022,13.8,24.2,73,0
09-01-2022,16.6,26.6,74,0
15-01-2022,16.6,23,75,2
16-01-2022,15,22,71,0
20-01-2022,14.2,22.6,72,0
03-02-2022,20.3,27.2,77,0
06-02-2022,14,22.6,65,0
22-02-2022,18.4,28.2,74,0
05-03-2022,22.4,31.8,63,0
08-03-2022,21.2,31.6,58,0
20-03-2022,24.6,34,64,0
04-04-2022,27.7,31.4,74,0
13-04-2022,27.8,33.4,76,0
16-04-2022,28,35,74,0.5
21-04-2022,28.2,33.6,72,0
26-04-2022,29.4,36.4,74,0
11-05-2022,25.4,30,88,25.8
12-05-2022,27.8,32.2,80,11
03-06-2022,26.8,32.4,81,3.5
09-06-2022,25.4,34.6,77,9.8
15-06-2022,27,32.4,82,11
25-12-2021,15.2,25,75,0
27-12-2021,17.2,25.2,82,0
28-12-2021,17.6,25.6,76,0
03-01-2022,14.6,23.2,75,0
05-01-2022,13.4,23.4,72,0
13-01-2022,18.4,24.2,82,2.5
26-01-2022,17.8,24.8,79,0
01-02-2022,17,26.2,72,0
05-02-2022,15.7,22.6,71,0
07-02-2022,14.4,23.8,70,0
14-02-2022,14.8,25.4,59,0
26-02-2022,19,30.2,72,0
27-02-2022,20.2,30.6,75,8.3
10-03-2022,20.6,32.6,56,0
14-03-2022,21.8,33,55,0
15-03-2022,22.4,35,49,0
28-03-2022,26.4,36.6,70,0
08-04-2022,26,33.4,73,0
11-04-2022,28,34.2,75,0
12-04-2022,27.4,33.4,76,0
19-04-2022,28,33.4,74,0
23-04-2022,28,37.8,65,0
24-04-2022,28.8,38.8,66,0.5
27-04-2022,28.6,36.4,72,0
14-05-2022,25.9,33.4,77,8.3
17-05-2022,29,34,72,30.8
23-05-2022,25.4,34,74,8.5
27-05-2022,26.2,36.8,69,0
30-05-2022,27.6,34.8,71,0.5
07-12-2021,20,23.8,92,0
16-12-2021,15,24,75,0
17-12-2021,15,24.8,67,0
19-12-2021,15.1,21.6,61,0
29-12-2021,18,24.8,76,0.3
31-12-2021,16.8,23.6,78,0
07-01-2022,15,25,73,0
18-01-2022,14.2,22.2,73,0
27-01-2022,15.9,22.6,69,0
04-02-2022,17.4,22.4,89,32.3
08-02-2022,15.4,25.6,74,0
16-02-2022,15.2,25.8,63,0
17-02-2022,17,26.8,63,0
23-02-2022,19.2,28.2,76,0
17-03-2022,25.2,35,62,0
22-03-2022,26,34.2,71,0
24-03-2022,25.8,33.6,75,0.5
25-03-2022,26.4,32.6,76,0.3
26-03-2022,27.2,32.2,78,1
10-04-2022,27.8,33.8,75,0
14-04-2022,28.2,34.8,75,1.5
18-04-2022,28.2,35.4,74,0
22-04-2022,28.6,36,70,5
30-04-2022,27.6,33.6,61,16.3
10-05-2022,26.7,30.6,88,10.5
19-05-2022,28.2,32.4,79,0.3
21-05-2022,25.6,34.8,71,26.5
25-05-2022,27.8,35.2,70,6
26-05-2022,26.2,36.8,72,6.3
07-06-2022,29.6,35,73,0
10-06-2022,26,33.6,75,10.8
17-06-2022,26.4,33.2,79,14.8
19-06-2022,25.6,33.4,82,10.3
22-06-2022,26.8,31.6,80,22.8
28-06-2022,28.2,34,72,1.3
18-07-2022,27.2,33.2,79,1
26-07-2022,26.6,33,79,3.8
27-07-2022,27.6,33.2,85,9.3
05-08-2022,27.6,33.2,80,13.5
09-08-2022,26.2,29.6,86,14.5
18-08-2022,27.1,34.8,77,19.5
01-07-2022,27.4,31.6,85,15
04-07-2022,27.8,33.6,77,5.5
11-07-2022,27.4,32.2,79,2.3
12-07-2022,27.8,31.8,82,2
15-07-2022,27.8,33.8,82,4.3
16-07-2022,28,31.6,85,4
06-08-2022,28,29.8,82,13.3
20-06-2022,25.6,31.6,82,5.5
17-07-2022,27.6,32.2,82,2.8
23-06-2022,27.8,32.6,80,1.3
25-06-2022,27.4,28.4,90,5
07-07-2022,27.8,33.6,76,4.8
08-08-2022,27.8,30.4,82,8.3
10-08-2022,26.2,30.4,88,27.3
20-08-2022,26.4,29.2,90,26.8
21-08-2022,27.2,32.8,85,5
19-07-2022,27.4,33.4,80,1.5
24-06-2022,27.6,32.4,83,11.5
27-06-2022,27.4,34,75,1
02-07-2022,27,33.6,85,11
05-07-2022,28,33.2,81,7
08-07-2022,28.4,32.4,79,6
21-07-2022,28.7,30.6,84,22.5
23-07-2022,26.8,30,88,13
24-07-2022,26.2,28.2,90,31
29-07-2022,27.8,33.6,82,15
22-08-2022,26,33.8,85,4
24-08-2022,26.6,28.2,90,31.5
29-06-2022,28.6,33.4,75,2.3
10-07-2022,27.4,30.2,87,19.3
14-07-2022,27.8,30,86,13
20-07-2022,28.6,31.6,80,6.3
04-08-2022,26.8,32.4,81,21.3
13-08-2022,27,33.4,81,6.3
19-08-2022,26.8,29.6,89,24.8
23-08-2022,26.4,31.2,88,59
21-06-2022,26.8,33.8,75,5.8
26-06-2022,27.2,31.8,86,5.8
03-07-2022,26.2,30.4,87,5.8
06-07-2022,27.8,30.4,83,12.3
09-07-2022,28.2,32.8,76,3.5
25-07-2022,25.8,29.2,89,24
28-07-2022,27.4,34.2,81,13.3
01-08-2022,28.6,33.4,78,19.3
07-08-2022,27.4,33,80,8.5
11-08-2022,26.4,29,90,26
14-08-2022,25.8,28.8,89,28.8
13-07-2022,27.8,29.6,86,4.8
22-07-2022,28.2,33,83,9
31-07-2022,28.6,33,82,5
02-08-2022,28,33.6,84,26.5
03-08-2022,27.3,31,85,18.3
12-08-2022,26.2,31.8,83,12.3
15-08-2022,26.5,29.6,88,6.8
16-08-2022,27,34,76,0
17-08-2022,28.8,35.2,74,3.5
15-09-2022,26.5,30.4,90,16.5
25-08-2022,26.8,33,80,0
17-09-2022,26.1,30.4,89,8.8
18-09-2022,25.7,32.5,82,10.5
22-09-2022,27.4,33.2,80,4
23-09-2022,27.6,33.6,78,0.5
03-10-2022,26.8,29.8,88,16.5
19-10-2022,26.3,30,71,0
21-10-2022,24,32.4,65,0
24-10-2022,22.4,25.8,87,65.5
25-10-2022,22.2,30,76,0
26-10-2022,23.4,32.2,76,0
30-08-2022,28,34.8,75,0
31-08-2022,28.8,35,76,1
06-09-2022,26.2,32.4,85,12.3
12-09-2022,25.4,26.6,94,74.5
20-09-2022,27,28.8,89,4.3
27-09-2022,27.6,32.2,81,6.3
05-10-2022,27.6,31.6,81,7
09-10-2022,27,33,76,0
11-10-2022,27.2,33.8,77,8
16-10-2022,25.8,33.2,67,0
20-10-2022,24.8,32.4,68,0
22-10-2022,24.6,32.4,68,0
01-09-2022,29,35,75,0.5
09-09-2022,28,34.2,77,5.3
04-09-2022,28,34.6,78,9.3
16-09-2022,25.8,33,87,13.8
30-09-2022,27.8,33.4,79,1
01-10-2022,25.2,33.8,81,16.3
04-10-2022,26.6,31.6,83,15
10-10-2022,27,32.8,76,4
14-09-2022,26.9,28.8,88,9
25-09-2022,28,32.6,75,2
29-09-2022,26.8,33.2,79,0
27-10-2022,24.5,31.8,72,0
13-09-2022,25.4,28,94,45
27-08-2022,28.2,34,83,9.5
07-10-2022,26.6,32.2,83,4.3
12-10-2022,26,33.4,81,22.8
30-10-2022,20.8,30.6,70,0
28-08-2022,27.6,32.2,80,7.5
02-09-2022,28.8,34,76,0
03-09-2022,25.4,33.2,81,9.5
05-09-2022,28.8,34.4,78,6
26-09-2022,27.2,32.2,79,3
02-10-2022,25.8,30.4,87,17.8
06-10-2022,26,31.2,84,17.8
10-09-2022,27.2,33.2,80,6.5
11-09-2022,26.4,29,89,28.5
21-09-2022,27.2,31.8,81,7
08-10-2022,26.6,33.4,76,0.5
15-10-2022,26.4,32.6,76,1.5
23-10-2022,25,30.2,74,15.5
26-08-2022,27.2,34.2,77,1.8
07-09-2022,28,34.2,77,10.8
08-09-2022,27.6,34.4,74,12.5
19-09-2022,27.2,31.4,84,8.3
24-09-2022,27.4,34.2,77,2.3
13-10-2022,26,32.8,78,10.3
14-10-2022,27.2,32,83,4.3
17-10-2022,25,32.8,64,0
18-10-2022,26,31.6,68,0
29-10-2022,20,29.6,69,0
31-10-2022,22.2,31,69,0
08-11-2022,22.2,30.2,70,0
10-11-2022,21.8,31,70,0
18-11-2022,18.8,28,63,0
20-11-2022,19.8,28,65,0
28-11-2022,17.4,28.2,70,0
30-11-2022,21.9,29.6,63,0
08-12-2022,16.8,25.4,71,0
09-12-2022,16.2,26,73,0
31-12-2022,15.2,25.6,70,0
03-01-2023,15.3,21.4,82,0
09-11-2022,21.2,29.6,74,0
19-11-2022,19.2,27.4,57,0
07-12-2022,17.4,25.2,67,0
13-12-2022,18,28.4,68,0
23-12-2022,15,26,68,0
29-12-2022,15,24,60,0
30-12-2022,15,24,68,0
07-11-2022,21.4,30,72,0
14-11-2022,18,28,61,0
15-11-2022,17.8,28.8,64,0
05-12-2022,16.6,26.4,67,0
20-12-2022,16.4,25.6,76,0
02-11-2022,23.8,31.2,59,0
03-11-2022,21.8,29.2,65,0.5
13-11-2022,19.6,28.8,61,0
17-11-2022,18.2,29.6,68,0
01-12-2022,20.1,28.8,66,0
02-12-2022,18,27.8,65,0
16-12-2022,15.8,24.6,59,0
25-12-2022,17.8,27.8,74,0
28-12-2022,17.7,25,73,0
21-11-2022,20.8,28.8,63,0
24-11-2022,17,27.8,59,0
03-12-2022,16.8,27,64,0
06-12-2022,17.4,26.4,68,0
11-12-2022,18.6,27.4,68,0
21-12-2022,15.6,25.4,75,0
01-01-2023,17,24.8,77,0
05-11-2022,21.2,30.6,70,0
06-11-2022,21.8,29.8,70,0
23-11-2022,17.8,27.8,65,0
29-11-2022,19.8,28.8,66,0
04-12-2022,16.4,26.6,65,0
14-12-2022,18.4,26.8,68,0
18-12-2022,15,25,76,0
24-12-2022,15.4,26.8,69,0
26-12-2022,20.6,28,80,0
02-01-2023,17.2,24.4,72,0
04-11-2022,21.2,30.4,70,0
11-11-2022,21.4,30.4,68,0
26-11-2022,17.4,27.8,67,0
15-12-2022,17,26.6,64,0
17-12-2022,13.8,24.2,62,0
19-12-2022,17.4,25.6,77,0
22-12-2022,15.2,25,72,0
04-01-2023,15,21.4,81,0
01-11-2022,22.8,31.8,66,0
12-11-2022,20.8,29.6,69,0
16-11-2022,18.2,28.2,66,0
22-11-2022,19.2,28.2,64,0
25-11-2022,18,28,64,0
10-12-2022,18.4,26.6,70,0
12-12-2022,17.2,27.6,71,0
05-01-2023,13.8,21.6,76,0
23-01-2023,17.4,28.2,75,0
03-02-2023,16.2,25,69,0
13-02-2023,18.2,27.6,39,0
14-02-2023,16.2,26.2,49,0
07-03-2023,23.2,33.2,46,0
06-01-2023,12,22.4,70,0
10-01-2023,13.8,25.4,62,0
07-01-2023,12.8,21.8,73,0
16-01-2023,17,23.2,68,0
30-01-2023,16.4,27.6,69,0
31-01-2023,19.5,26.4,70,0
01-02-2023,19.5,27.2,64,1
04-02-2023,15.4,26.2,65,0
28-02-2023,24.6,31.4,63,0
10-03-2023,24.4,30.6,56,1.8
18-01-2023,17,22.8,68,0
20-01-2023,14,24,66,0
21-01-2023,14.6,26,70,0
19-02-2023,21.4,29,78,0
22-02-2023,23.6,31.6,77,0
04-03-2023,22.8,33.2,48,0
09-01-2023,13.8,25,71,0
13-01-2023,15.4,26.8,76,0
22-01-2023,16.6,27.2,71,0
28-01-2023,18.8,26.8,67,0
02-02-2023,17.1,24.4,64,0
05-02-2023,16,26.8,62,0
09-02-2023,19.7,28.2,71,0
18-02-2023,22,26.8,80,0.5
26-02-2023,23.4,31.2,64,0
02-03-2023,24.4,32.6,64,0
05-03-2023,22.2,33,51,0
09-03-2023,23,31.8,51,0
19-01-2023,15.5,23,67,0
06-02-2023,16.4,28.8,61,0
11-02-2023,19.2,30.8,70,0
01-03-2023,24.2,32.2,65,0
08-01-2023,13,22.8,72,0
14-01-2023,20,26.8,81,0
15-01-2023,18.9,25.8,78,0
17-01-2023,16.2,23,70,0
24-01-2023,19.4,28,80,0
27-01-2023,19.6,28.2,71,0
08-02-2023,21.4,29.2,73,0
15-02-2023,16,27,54,0
20-02-2023,22.2,30.8,76,0
03-03-2023,24,33.4,55,0
11-01-2023,14.4,24.4,62,0
12-01-2023,13.2,24.2,65,0
07-02-2023,20,29.4,67,0
10-02-2023,17.8,28.6,63,0
12-02-2023,22.5,30.2,61,0
16-02-2023,17,28,59,0
17-02-2023,19.6,27.6,74,0
21-02-2023,24.2,30.8,77,0
27-02-2023,23.6,30.8,71,0
25-01-2023,19.2,28.4,76,0
29-01-2023,17.3,26.2,60,0
23-02-2023,23.4,31.6,67,0
24-02-2023,25.2,31.2,73,0
06-03-2023,23.2,33,49,0
08-03-2023,23.6,32.6,48,0
11-03-2023,23.8,31.2,51,2
14-03-2023,25,32.4,56,1
16-03-2023,21.9,31.2,73,1.5
18-03-2023,22.8,28.8,79,6.5
07-04-2023,28.4,36,54,0
16-04-2023,30.2,39.6,60,0.5
17-04-2023,30,39.8,61,2
08-05-2023,29.2,38.2,60,0
13-05-2023,29.7,33.8,69,7.3
27-05-2023,24.1,33.4,81,5
30-05-2023,30,37.2,67,0
31-05-2023,30.2,37.2,71,0.8
06-06-2023,30.6,37.2,69,0.5
07-06-2023,31.4,38.4,65,2.5
19-06-2023,27,30.8,85,21.5
26-06-2023,26.2,29.2,93,14
27-06-2023,26,29,92,21
30-06-2023,28.2,33,85,19
03-07-2023,29.8,35.4,77,2.3
08-07-2023,26.8,31.8,85,17.3
22-07-2023,28.6,29.6,88,16
20-08-2023,28,33.2,78,1
14-09-2023,27,28.6,93,31
24-09-2023,26.2,30,91,14.8
04-04-2023,27,33.2,75,0.5
05-04-2023,27.2,34.6,62,0
08-04-2023,28,36.2,56,2.8
14-04-2023,28.8,40.2,48,0
18-04-2023,30,38.4,72,0
20-04-2023,29.8,40.4,64,1
27-04-2023,23,36.6,75,27.8
04-05-2023,26.6,32,74,2
07-05-2023,29,38,63,0
09-05-2023,30.2,38.6,60,1.5
20-05-2023,27.2,35.2,71,0.5
08-06-2023,30.6,35.6,77,1
06-07-2023,27.6,29.8,91,14
11-07-2023,29.5,32.8,79,7.5
16-07-2023,27,31,86,2.8
18-07-2023,28.2,32,82,3.8
21-07-2023,28.6,33,83,21.5
30-07-2023,28.8,33.8,81,6.5
08-08-2023,26.2,30.2,89,16.8
09-08-2023,26.8,31.6,86,13.5
13-08-2023,26.8,30,89,14.8
22-08-2023,29.4,32,83,13.3
06-09-2023,28.2,31.8,81,15.8
09-09-2023,27.4,31.8,87,1.3
18-09-2023,27.2,31.6,82,10.8
22-09-2023,27,29.6,93,39.3
13-03-2023,23.6,34,54,0
17-03-2023,21.6,26,78,30.3
29-03-2023,27.6,33.8,70,0
31-03-2023,23.3,28.8,76,7.8
15-04-2023,30.2,38.8,65,1.3
19-04-2023,29.8,40.2,66,1.5
25-04-2023,23.8,32.8,68,0.8
28-04-2023,24,34,75,3
02-05-2023,24,34.8,61,0
05-05-2023,24.8,34.4,75,4.5
19-05-2023,25.4,35.8,74,4
22-05-2023,27.4,35.8,67,0
24-05-2023,25.4,33.2,76,12
25-05-2023,23.8,35.8,73,11.8
29-05-2023,27.6,36.6,66,0
01-06-2023,29.2,38.4,65,0.8
09-06-2023,24.4,36,82,30.3
23-06-2023,28.4,33.6,80,6.5
28-06-2023,25.8,27,95,35.3
09-07-2023,28.6,33.8,78,1
24-07-2023,28.8,32.6,81,3.5
05-08-2023,28.8,31.2,81,3.5
12-08-2023,27.1,31.2,91,40.8
15-08-2023,28.7,32.8,87,11.5
02-09-2023,27.4,34.4,88,62.3
16-09-2023,28,33,84,7
25-09-2023,26,31,90,15.5
21-03-2023,21.8,29.8,79,2.3
22-03-2023,21,30.2,71,1.5
